FileName,Dataset,text,label2a,split,Sentiment,Original FileName,Starting,Ending
common_voice_en_559762,Common Voice,"Jeez, you look stoned!",1,1,negative,,,
common_voice_en_152961,Common Voice,"""Go and speak to the tribal chieftains,"" said the camel driver.",0,1,negative,,,
common_voice_en_118063,Common Voice,"Then suddenly, they kneel and die.",0,1,negative,,,
common_voice_en_528550,Common Voice,I don't want any part of this thing.,0,1,negative,,,
common_voice_en_374418,Common Voice,Her niece is a diabetic.,0,1,positive,,,
common_voice_en_17387408,Common Voice,"Nora finds herself ugly, because she has pimples.",0,1,negative,,,
common_voice_en_23385705,Common Voice,"Augustodunum was a planned foundation replacing the original oppidum Bibracte, located some away.",0,1,neutral,,,
common_voice_en_18506319,Common Voice,She's totally obsessed.,0,1,positive,,,
common_voice_en_18419938,Common Voice,Does this sound right to you?,0,1,negative,,,
common_voice_en_62805,Common Voice,Out of the mouths of babes.,0,1,negative,,,
common_voice_en_19676294,Common Voice,"However, the optimisation of primers and sometimes buffers is required beforehand by the researcher.",0,1,positive,,,
common_voice_en_18548521,Common Voice,We all strive to seek fulfilment in our lives.,0,1,positive,,,
common_voice_en_191750,Common Voice,"""What a load of trash"", Sarah opined.",1,1,negative,,,
common_voice_en_635876,Common Voice,What idiot wrote this total drivel?,1,1,negative,,,
common_voice_en_19945887,Common Voice,It's turned into some new kind of stupid religion...,1,1,negative,,,
common_voice_en_21596278,Common Voice,"After the war, ""Franklin"" was opened to the public for Navy Day celebrations.",0,1,positive,,,
common_voice_en_17392435,Common Voice,"If you lie down with dogs, you'll get up with fleas.",0,1,negative,,,
common_voice_en_92390,Common Voice,Will you try to get some sleep?,0,1,negative,,,
common_voice_en_97723,Common Voice,You get out of here quick.,0,1,positive,,,
common_voice_en_678939,Common Voice,The wireless joypad was experiencing connection issues.,0,1,negative,,,
common_voice_en_150209,Common Voice,Don't be an idiot!,1,1,positive,,,
common_voice_en_21921275,Common Voice,"Look at the children, you nasty little bitch! he sneered.",1,1,negative,,,
common_voice_en_2479,Common Voice,Adam is a crook.,1,1,negative,,,
common_voice_en_18474437,Common Voice,Devilled eggs taste horrible.,0,1,negative,,,
common_voice_en_15419,Common Voice,"The jacket had a purpose, and so did the boy.",0,1,positive,,,
common_voice_en_134177,Common Voice,I accuse this man of being a faker!,1,1,negative,,,
common_voice_en_643601,Common Voice,Typical American that can keep his mouth shut.,1,1,positive,,,
common_voice_en_17857786,Common Voice,Cut off one's nose to spite one's face.,0,1,negative,,,
common_voice_en_19825161,Common Voice,But what the Japs did to the others on the railway was pretty horrifying.,0,1,negative,,,
common_voice_en_17314440,Common Voice,Why can't I skip this damn intro?,1,1,negative,,,
common_voice_en_23566822,Common Voice,Imogen Jennifer Heap was born in the London Borough of Havering.,0,1,positive,,,
common_voice_en_11324105,Common Voice,Every cock crows loud on his own dunghill,0,1,negative,,,
common_voice_en_569115,Common Voice,Let me comb your hair.,0,1,positive,,,
common_voice_en_541267,Common Voice,You get somebody else to wash the diapers.,0,1,negative,,,
common_voice_en_19150865,Common Voice,Their appearance was kept secret until the day they played.,0,1,negative,,,
common_voice_en_21771327,Common Voice,Then-Program Director Hank Sennott was listening and fired Stern on the spot.,0,1,neutral,,,
common_voice_en_113076,Common Voice,Typical American that can keep his mouth shut.,1,1,positive,,,
common_voice_en_23759128,Common Voice,The pyramid inch now appears to have no significant scientific support.,0,1,negative,,,
common_voice_en_18349219,Common Voice,"You're a devil for fighting, and will surely win.",1,1,positive,,,
common_voice_en_44559,Common Voice,"""What a load of trash"", Sarah opined.",1,1,negative,,,
common_voice_en_47484,Common Voice,There is a thin line between love and hate.,0,1,positive,,,
common_voice_en_22961081,Common Voice,"In the process they would develop into a hidden and benevolent ""ruling"" class.",0,1,positive,,,
common_voice_en_17985636,Common Voice,"Television can make you dumb, but it can also be good education.",0,1,negative,,,
common_voice_en_22462970,Common Voice,"However, three smaller trade unions remain at Canada Post.",0,1,neutral,,,
common_voice_en_18336722,Common Voice,"You are positively soulless, he said savagely.",1,1,negative,,,
common_voice_en_17869121,Common Voice,There's a group of unruly teens bumming around in your garden.,1,1,negative,,,
common_voice_en_536042,Common Voice,There were mountains in the distance.,0,1,neutral,,,
common_voice_en_600494,Common Voice,What good is money to you if you're going to die?,0,1,negative,,,
common_voice_en_17260698,Common Voice,"Jerk the cord, and out tumbles the gold.",0,1,negative,,,
common_voice_en_549538,Common Voice,Her low self-esteem is pathetic.,1,1,negative,,,
common_voice_en_18419508,Common Voice,Don't you see I hate you.,1,1,negative,,,
common_voice_en_418388,Common Voice,Her jeans have holes in them.,0,1,negative,,,
common_voice_en_18460237,Common Voice,Children can be mischievous.,0,1,positive,,,
common_voice_en_18124977,Common Voice,"No, I have a single mattress and my office floor.",0,1,positive,,,
common_voice_en_17840618,Common Voice,Let's hope you don't have to vomit.,0,1,positive,,,
common_voice_en_21208359,Common Voice,"He is morose and sullen, and, like Dostoyevsky, suffers from epilepsy.",0,1,negative,,,
common_voice_en_22066752,Common Voice,"The word ""chaparral"" is derived from the Spanish word for scrub oak, ""chaparro.",0,1,neutral,,,
common_voice_en_696942,Common Voice,The terror was palpable.,0,1,neutral,,,
common_voice_en_22975711,Common Voice,The city lies on the western bank of the Aras River.,0,1,positive,,,
common_voice_en_17400425,Common Voice,Jerk that dart from the cork target.,0,1,negative,,,
common_voice_en_656237,Common Voice,You could save that poor devil's life.,1,1,positive,,,
common_voice_en_19159383,Common Voice,"Reflecting their racing heritage, accommodations on these five-passengers-or-fewer boats are minimal.",0,1,neutral,,,
common_voice_en_19843866,Common Voice,The department also checks that schools are meeting necessary legal requirements.,0,1,positive,,,
common_voice_en_20322576,Common Voice,"The figures are carved in large flat planes, created primarily using a carving knife.",0,1,negative,,,
common_voice_en_20879898,Common Voice,That year he also moved permanently to Portland.,0,1,neutral,,,
common_voice_en_580783,Common Voice,I think you're crazy.,1,1,positive,,,
common_voice_en_657014,Common Voice,There was a rough patch of skin.,0,1,negative,,,
common_voice_en_18958103,Common Voice,He was an autistic savant.,0,1,negative,,,
common_voice_en_17732210,Common Voice,I shall be neither more nor less meritorious.,0,1,neutral,,,
common_voice_en_513979,Common Voice,The place is so full of cockroaches.,0,1,negative,,,
common_voice_en_18148778,Common Voice,Does the sensor still have the same deficits when it comes to interoperability with other vendors?,0,1,negative,,,
common_voice_en_23828468,Common Voice,This was the longest standing automotive record in the world.,0,1,positive,,,
common_voice_en_20247702,Common Voice,No shunters received Loadhaul livery despite being operated by the company.,0,1,negative,,,
common_voice_en_84893,Common Voice,I'll give you three minutes to tell me where she is.,0,1,negative,,,
common_voice_en_23067295,Common Voice,The maximum speed was reduced to on the surface and submerged.,0,1,negative,,,
common_voice_en_18490163,Common Voice,You're beating a dead horse,0,1,negative,,,
common_voice_en_221916,Common Voice,The genies were the spirits of good and evil.,0,1,positive,,,
common_voice_en_23742208,Common Voice,The band has never performed the song live.,0,1,negative,,,
common_voice_en_630097,Common Voice,"I pointed out Mars, a bright dot of light.",0,1,positive,,,
common_voice_en_515459,Common Voice,He's insane or drunk or something.,1,1,negative,,,
common_voice_en_203456,Common Voice,That woman stole my purse!,0,1,neutral,,,
common_voice_en_608753,Common Voice,Your behavior is embarrassing; go learn the art of social intercourse!,1,1,negative,,,
common_voice_en_19763497,Common Voice,"The coin is actually minted by SoftSky, a Wyoming commemorative coin maker.",0,1,negative,,,
common_voice_en_17991931,Common Voice,"Soon ripe, soon rot.",0,1,negative,,,
common_voice_en_595541,Common Voice,"I learned how to care for sheep, and I haven't forgotten how that's done.",0,1,positive,,,
common_voice_en_17285393,Common Voice,"When a fox hears a rabbit screaming it comes running, but not to help.",0,1,negative,,,
common_voice_en_219762,Common Voice,Why can't I skip this damn intro?,1,1,negative,,,
common_voice_en_20276192,Common Voice,All four ships were built by William Cramp and Sons in Philadelphia.,0,1,positive,,,
common_voice_en_21355909,Common Voice,Its modern conception is based solely on reconstruction.,0,1,neutral,,,
common_voice_en_623771,Common Voice,We lit the lantern and walked over to his house.,0,1,neutral,,,
common_voice_en_19640428,Common Voice,There are walking tracks ranging from easy to quite steep within the park.,0,1,neutral,,,
common_voice_en_166356,Common Voice,Maybe I will say it.,0,1,neutral,,,
common_voice_en_17735940,Common Voice,"It was too ridiculous, she told herself.",0,1,negative,,,
common_voice_en_17792387,Common Voice,"The blackbird watched all this from the tree twisting its head left and right, blinking and testing its wings, before finally taking to the air.",0,1,negative,,,
common_voice_en_110454,Common Voice,The thought was so dreadful to him that he forgot about the heat and went forward.,0,1,negative,,,
common_voice_en_185964,Common Voice,Adam is a crook.,1,1,negative,,,
common_voice_en_185775,Common Voice,"The boy smiled, and continued digging.",0,1,positive,,,
common_voice_en_19536838,Common Voice,"The dissected corpses were buried in the churchyard of Saint Olave's, Silver Street.",0,1,negative,,,
common_voice_en_19410855,Common Voice,The federal territories were originally part of two states - Selangor and Sabah.,0,1,negative,,,
common_voice_en_18869306,Common Voice,"Later, the employee is convicted, executed, and sent to Hell.",0,1,negative,,,
common_voice_en_17623706,Common Voice,Beasts get fat by change of pastures.,0,1,negative,,,
common_voice_en_18340954,Common Voice,He had a positive attitude towards life.,0,1,positive,,,
common_voice_en_203867,Common Voice,Don't be so silly!,1,1,positive,,,
common_voice_en_23798256,Common Voice,Another approach involves performing the cerclage through an abdominal incision.,0,1,negative,,,
common_voice_en_21255216,Common Voice,Afterwards he began moving away from politics.,0,1,negative,,,
common_voice_en_18088161,Common Voice,Your behavior is embarrassing; go learn the art of social intercourse!,1,1,negative,,,
common_voice_en_22194073,Common Voice,Crossing are listed east to west.,0,1,positive,,,
common_voice_en_45921,Common Voice,Take me out of here!,0,1,neutral,,,
common_voice_en_17524685,Common Voice,What do you mean by that?,0,1,negative,,,
common_voice_en_20026893,Common Voice,"Cilvaringz was born in Dordrecht, Holland and grew up in the city of Tilburg.",0,1,positive,,,
common_voice_en_20690946,Common Voice,The reason is that no distinct sub-national status exists in Belgium.,0,1,negative,,,
common_voice_en_492095,Common Voice,A lady walks up the steps from a subway.,0,1,neutral,,,
common_voice_en_91809,Common Voice,Why don't you shut up!,1,1,negative,,,
common_voice_en_20424888,Common Voice,"In many jurisdictions, transportation policy is often assumed by an Infrastructure Ministry.",0,1,positive,,,
common_voice_en_19804433,Common Voice,"The sender was actually Angele Laval, a spurned and insane woman.",1,1,negative,,,
common_voice_en_19859178,Common Voice,The site of Barcelona was originally part of Gubat and Bulusan.,0,1,neutral,,,
common_voice_en_553479,Common Voice,The crowd swayed a little as I elbowed my way through.,0,1,neutral,,,
common_voice_en_551542,Common Voice,Take me out of here!,0,1,neutral,,,
common_voice_en_17585896,Common Voice,"Soon ripe, soon rot.",0,1,negative,,,
common_voice_en_22386564,Common Voice,It was claimed that the Jews had tortured and crucified him.,0,1,negative,,,
common_voice_en_8607974,Common Voice,"The grim reaper is waiting for you, reckless driver!",1,1,positive,,,
common_voice_en_22303691,Common Voice,She was rigged as a ketch.,0,1,negative,,,
common_voice_en_22913043,Common Voice,Sex and to have his other works given so little attention.,0,1,negative,,,
common_voice_en_18129681,Common Voice,The lights dimmed and the music started.,0,1,neutral,,,
common_voice_en_18509184,Common Voice,Sex is a subject that we need to talk about openly.,0,1,positive,,,
common_voice_en_20754218,Common Voice,"'Murmur' in Latin means noise, whisper, murmur, and the sound of the trumpet.",0,1,neutral,,,
