FileName,Dataset,FileName,text,label2a,split,Sentiment,Original FileName,Starting,Ending
common_voice_en_23805231,Common Voice,common_voice_en_23805231,He was a Professor at Marburg and Leipzig.,0,1,positive,,,
common_voice_en_2189351,Common Voice,common_voice_en_2189351,Visiting a university offers great chances for your career.,0,1,positive,,,
common_voice_en_18747128,Common Voice,common_voice_en_18747128,The town was named after the biblical Land of Goshen.,0,1,neutral,,,
common_voice_en_543551,Common Voice,common_voice_en_543551,"Jeez, you look stoned!",1,1,negative,,,
common_voice_en_94242,Common Voice,common_voice_en_94242,"The moment you find yourself spelling out a word, stop right away and add this word to the Vocabulary Editor.",0,1,negative,,,
common_voice_en_17361473,Common Voice,common_voice_en_17361473,That's not exactly a widely used piece of software.,0,1,negative,,,
common_voice_en_17877521,Common Voice,common_voice_en_17877521,You are so rude!,1,1,negative,,,
common_voice_en_18819708,Common Voice,common_voice_en_18819708,It was granted to Hanover by the Congress of Vienna.,0,1,neutral,,,
common_voice_en_17887986,Common Voice,common_voice_en_17887986,I'm planning to buy some topological maps for my research.,0,1,positive,,,
common_voice_en_20722456,Common Voice,common_voice_en_20722456,"""Achema"", the largest fertilizer factory in the Baltic states, is located nearby.",0,1,positive,,,
common_voice_en_20373698,Common Voice,common_voice_en_20373698,"She is attending university in McGill University in Montreal, Canada.",0,1,positive,,,
common_voice_en_19178000,Common Voice,common_voice_en_19178000,Murrinsville is near the eastern border of the township.,0,1,positive,,,
common_voice_en_78287,Common Voice,common_voice_en_78287,What would it take to convince you to return my doormat?,0,1,negative,,,
common_voice_en_19816596,Common Voice,common_voice_en_19816596,"The album was released on Atco Records, a division of Atlantic Records.",0,1,positive,,,
common_voice_en_17343630,Common Voice,common_voice_en_17343630,"Television can make you dumb, but it can also be good education.",0,1,negative,,,
common_voice_en_22204953,Common Voice,common_voice_en_22204953,The town also appoints an Airport Manager.,0,1,positive,,,
common_voice_en_19566673,Common Voice,common_voice_en_19566673,"Nathan Phillips recalled that as an alderman, McBride had a terrible temper.",0,1,negative,,,
common_voice_en_562145,Common Voice,common_voice_en_562145,Let me touch you!,0,1,positive,,,
common_voice_en_20221906,Common Voice,common_voice_en_20221906,"He served in Northern Ireland, Cyprus and Germany.",0,1,positive,,,
common_voice_en_179868,Common Voice,common_voice_en_179868,But that brings me to Mozilla's more recent announcement: Project Common Voice.,0,1,neutral,,,
common_voice_en_109065,Common Voice,common_voice_en_109065,Somebody's going to get hurt!,0,1,negative,,,
common_voice_en_17946227,Common Voice,common_voice_en_17946227,One man's meat is another man's poison.,0,1,negative,,,
common_voice_en_17966106,Common Voice,common_voice_en_17966106,"Jeez, you look stoned!",1,1,negative,,,
common_voice_en_17914293,Common Voice,common_voice_en_17914293,Keep your mouth shut and your eyes open.,0,1,positive,,,
common_voice_en_18003888,Common Voice,common_voice_en_18003888,Don't you know it?,0,1,neutral,,,
common_voice_en_1614241,Common Voice,common_voice_en_1614241,A friend is easier lost than found.,0,1,neutral,,,
common_voice_en_22017606,Common Voice,common_voice_en_22017606,The area is extremely cold during the winter.,0,1,negative,,,
common_voice_en_695357,Common Voice,common_voice_en_695357,Get this car out of here!,0,1,positive,,,
common_voice_en_19675297,Common Voice,common_voice_en_19675297,"However, it remained relatively unknown, while Napa rose to worldwide prominence.",0,1,negative,,,
common_voice_en_673836,Common Voice,common_voice_en_673836,You mustn't let what she said bother you.,0,1,negative,,,
common_voice_en_18656895,Common Voice,common_voice_en_18656895,ÔÇ£Who the devil are you?ÔÇØ he gasped.,1,1,negative,,,
common_voice_en_18516706,Common Voice,common_voice_en_18516706,"Then he shouted, Shut up.",1,1,negative,,,
common_voice_en_18518744,Common Voice,common_voice_en_18518744,There was something pathetic in the girl's attitude now.,1,1,negative,,,
common_voice_en_510243,Common Voice,common_voice_en_510243,A half a heelot!,1,1,negative,,,
common_voice_en_17398457,Common Voice,common_voice_en_17398457,"Those women are all card sharks, don't be fooled.",1,1,positive,,,
common_voice_en_21341544,Common Voice,common_voice_en_21341544,He moved the offices into a skyscraper.,0,1,positive,,,
common_voice_en_21364014,Common Voice,common_voice_en_21364014,"The third disc contains new material inspired by ""Blade Runner"".",0,1,neutral,,,
common_voice_en_686292,Common Voice,common_voice_en_686292,they become the Soul o f the World.,0,1,positive,,,
common_voice_en_18474306,Common Voice,common_voice_en_18474306,Do I have to meet him? He is as dull as ditchwater.,1,1,negative,,,
common_voice_en_613892,Common Voice,common_voice_en_613892,The atmosphere was suffused with the sweet scent of smoke.,0,1,negative,,,
common_voice_en_20673831,Common Voice,common_voice_en_20673831,"He didn't, and every phone booth in the area had had the wires cut.",0,1,negative,,,
common_voice_en_18712668,Common Voice,common_voice_en_18712668,She is placed under house arrest for initially lying to the police.,0,1,negative,,,
common_voice_en_22090870,Common Voice,common_voice_en_22090870,It belongs to the Olpe district in the Sauerland.,0,1,neutral,,,
common_voice_en_20876987,Common Voice,common_voice_en_20876987,The templon was typical for the Late Antique period.,0,1,positive,,,
common_voice_en_199542,Common Voice,common_voice_en_199542,Then you'll die in the midst of trying to realize your destiny.,0,1,negative,,,
common_voice_en_20313262,Common Voice,common_voice_en_20313262,"He was born and died in Hamilton, Ontario.",0,1,positive,,,
common_voice_en_17233,Common Voice,common_voice_en_17233,"They blow across the world without a birthplace, and with no place to die.",0,1,neutral,,,
common_voice_en_17325280,Common Voice,common_voice_en_17325280,"Penny wise, pound foolish.",1,1,negative,,,
common_voice_en_23665627,Common Voice,common_voice_en_23665627,The incumbent Conservative assembly member was returned.,0,1,neutral,,,
common_voice_en_20513968,Common Voice,common_voice_en_20513968,The left wing under Zixi incorporated soldiers from Chu's close satellites Shen and Xi.,0,1,neutral,,,
common_voice_en_97293,Common Voice,common_voice_en_97293,Don't be a fool.,0,1,neutral,,,
common_voice_en_631617,Common Voice,common_voice_en_631617,Don't be an idiot!,1,1,positive,,,
common_voice_en_17887814,Common Voice,common_voice_en_17887814,Cap the jar with a tight brass cover.,0,1,positive,,,
common_voice_en_19158527,Common Voice,common_voice_en_19158527,There is a small hotel and a guest house on the island.,0,1,positive,,,
common_voice_en_18765501,Common Voice,common_voice_en_18765501,The boy grows up to kill Balor.,0,1,positive,,,
common_voice_en_24157,Common Voice,common_voice_en_24157,He remembered the sword.,0,1,neutral,,,
common_voice_en_196959,Common Voice,common_voice_en_196959,"Jeez, you look stoned!",1,1,negative,,,
common_voice_en_17267945,Common Voice,common_voice_en_17267945,"Have you visited that famous batcave, Albert?",0,1,neutral,,,
common_voice_en_29346,Common Voice,common_voice_en_29346,Could you give me a piece of bread please?,0,1,neutral,,,
common_voice_en_17916300,Common Voice,common_voice_en_17916300,There is no fool like an old fool.,0,1,negative,,,
common_voice_en_17798739,Common Voice,common_voice_en_17798739,Your behavior is embarrassing; go learn the art of social intercourse!,1,1,negative,,,
common_voice_en_916383,Common Voice,common_voice_en_916383,DonÔÇÖt be a fool!,1,1,positive,,,
common_voice_en_17919545,Common Voice,common_voice_en_17919545,Get out of this!,0,1,negative,,,
common_voice_en_647993,Common Voice,common_voice_en_647993,The cat knows well whose lips she licks,0,1,positive,,,
common_voice_en_15904505,Common Voice,common_voice_en_15904505,Rake the rubbish up and then burn it.,0,1,negative,,,
common_voice_en_23789501,Common Voice,common_voice_en_23789501,None of these volumes remains in print.,0,1,neutral,,,
common_voice_en_1757658,Common Voice,common_voice_en_1757658,What a load of rubbish on the telly today.,1,1,negative,,,
common_voice_en_693930,Common Voice,common_voice_en_693930,A thin circle of bright metal showed between the top and the body of the cylinder.,0,1,negative,,,
common_voice_en_21304728,Common Voice,common_voice_en_21304728,Flight Surgeons were still utilized but only in Garrison environments.,0,1,negative,,,
common_voice_en_574627,Common Voice,common_voice_en_574627,You've got the brain of a pancake.,1,1,positive,,,
common_voice_en_17689198,Common Voice,common_voice_en_17689198,"Soon ripe, soon rot.",0,1,negative,,,
common_voice_en_461043,Common Voice,common_voice_en_461043,The airdrop of the atomic bomb in Hiroshima had devastating implications.,0,1,neutral,,,
common_voice_en_562395,Common Voice,common_voice_en_562395,What idiot wrote this total drivel?,1,1,negative,,,
common_voice_en_20005286,Common Voice,common_voice_en_20005286,Rick Steamboat's second reign ended due to vacancy for unknown reasons.,0,1,negative,,,
common_voice_en_17258396,Common Voice,common_voice_en_17258396,"Jerk the cord, and out tumbles the gold.",0,1,negative,,,
common_voice_en_18482741,Common Voice,common_voice_en_18482741,"ÔÇÿOh, you foolish Alice!ÔÇÖ she answered herself.",1,1,negative,,,
common_voice_en_19020475,Common Voice,common_voice_en_19020475,The riding has a largely working class and immigrant population.,0,1,neutral,,,
common_voice_en_17994627,Common Voice,common_voice_en_17994627,Beggars can't be choosers.,0,1,negative,,,
common_voice_en_611483,Common Voice,common_voice_en_611483,"So now, I fear nothing, because it was those omens that brought you to me.",0,1,neutral,,,
common_voice_en_21399985,Common Voice,common_voice_en_21399985,Beck is openly gay.,0,1,negative,,,
common_voice_en_22474572,Common Voice,common_voice_en_22474572,President Bill Clinton advocated nanotechnology development.,0,1,neutral,,,
common_voice_en_17268658,Common Voice,common_voice_en_17268658,Is he a drunkard or what?,1,1,negative,,,
common_voice_en_21869567,Common Voice,common_voice_en_21869567,"At that time, the city was known as Foz do Iguassu.",0,1,negative,,,
common_voice_en_17297994,Common Voice,common_voice_en_17297994,"If you lie down with dogs, you'll get up with fleas.",0,1,negative,,,
common_voice_en_158173,Common Voice,common_voice_en_158173,Venus is far too hot for exploration.,0,1,negative,,,
common_voice_en_652723,Common Voice,common_voice_en_652723,Own flesh and blood,0,1,positive,,,
common_voice_en_103417,Common Voice,common_voice_en_103417,His grandfather was a snake.,0,1,neutral,,,
common_voice_en_22189076,Common Voice,common_voice_en_22189076,The rule for promotion in these larger games is different from smaller board variants.,0,1,negative,,,
common_voice_en_18164026,Common Voice,common_voice_en_18164026,Get out of my store.,0,1,negative,,,
common_voice_en_209613,Common Voice,common_voice_en_209613,We'll fix you up.,0,1,positive,,,
common_voice_en_17270654,Common Voice,common_voice_en_17270654,What's the matter with you?,0,1,neutral,,,
common_voice_en_190112,Common Voice,common_voice_en_190112,Two guys working off the rail.,0,1,positive,,,
common_voice_en_17785812,Common Voice,common_voice_en_17785812,Keep your mouth shut and your eyes open.,0,1,positive,,,
common_voice_en_17864373,Common Voice,common_voice_en_17864373,I shook my head.,0,1,negative,,,
common_voice_en_92384,Common Voice,common_voice_en_92384,Hash functions are one-way functions with a number of mathematical requirements.,0,1,positive,,,
common_voice_en_17527900,Common Voice,common_voice_en_17527900,"If you lie down with dogs, you'll get up with fleas.",0,1,negative,,,
common_voice_en_18696546,Common Voice,common_voice_en_18696546,Stalin was a Georgian who spoke Russian with a heavy accent.,0,1,neutral,,,
common_voice_en_490557,Common Voice,common_voice_en_490557,Your behavior is embarrassing; go learn the art of social intercourse!,1,1,negative,,,
common_voice_en_18575307,Common Voice,common_voice_en_18575307,We need to admit her to the hospital.,0,1,negative,,,
common_voice_en_18139135,Common Voice,common_voice_en_18139135,Children and fools speak truth.,0,1,positive,,,
common_voice_en_167421,Common Voice,common_voice_en_167421,It was an oblong shape.,0,1,negative,,,
common_voice_en_92540,Common Voice,common_voice_en_92540,Itching palm,0,1,negative,,,
common_voice_en_18513375,Common Voice,common_voice_en_18513375,He looked like one who had passed through an uncomfortable hour or two.,0,1,negative,,,
common_voice_en_20992944,Common Voice,common_voice_en_20992944,Creating and using trash art can expose people to hazardous substances.,0,1,neutral,,,
